id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_il_6m,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,issue_d
188978561167,null,28125.0,28125,28125.0,60 months,21.45%,768.02,D,D5,National Sales Representative,2 years,RENT,67000.0,Source Verified,Current,n,null,null,credit_card,Credit card refinancing,951xx,CA,29.32,0.0,Aug-2000,0,57,null,9,0,15065,75.3%,21.0,w,27589.68,27589.68,1519.28,1519.28,535.32,983.96,0.0,0.0,0.0,Aug-2017,768.02,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,55287,0,4,0,0,27,40222,46,0,2,5571,52,20000,1,2,0,2,6143,0,116.1,0.0,0,201.0,136,16,16,0,16,57,17,57,0,3,4,3,10,9,5,12,4,9,0,0,0,0,95.2,100.0,0,0,107308,55287,9000,87308,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561168,null,26825.0,26825,26825.0,60 months,28.72%,846.91,F,F1,driver,2 years,MORTGAGE,60000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,756xx,TX,18.96,1.0,Dec-2007,1,5,null,9,0,7256,70%,12.0,w,26410.30,26410.3,1651.02,1651.02,414.7,1236.32,0.0,0.0,0.0,Aug-2017,846.91,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,164798,2,2,1,1,5,20061,55,1,1,4382,70,10400,0,1,1,2,18310,2133,90.0,0.0,0,91.0,108,5,5,1,35,null,3,null,0,3,6,3,3,4,6,7,4,9,null,0,0,2,83.0,66.7,0,0,206995,27317,6400,36733,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561169,null,26000.0,26000,26000.0,60 months,18.06%,661.08,D,D2,Driver,10+ years,OWN,89000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,112xx,NY,23.31,0.0,Dec-2006,2,54,null,19,0,26430,57.8%,30.0,w,25456.38,25456.38,1296.07,1296.07,543.62,752.45,0.0,0.0,0.0,Aug-2017,661.08,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,142,48733,1,1,0,0,46,22303,null,1,4,6653,58,45700,0,0,3,4,2707,8701,65.6,0.0,0,122.0,125,3,3,1,16,null,2,null,0,7,17,7,10,5,18,24,17,19,0,0,0,1,93.3,57.1,0,0,97398,48733,25300,51698,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561170,null,26675.0,26675,26675.0,60 months,30.84%,876.85,G,G2,Business System Specialist,10+ years,RENT,58000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,441xx,OH,27.85,1.0,Oct-2003,0,9,91,16,1,8859,33.3%,22.0,w,26287.48,26287.48,1934.88,1934.88,387.52,1547.36,0.0,0.0,0.0,Aug-2017,1103.73,Sep-2017,Aug-2017,0,9,1,INDIVIDUAL,null,null,null,0,0,37754,0,3,0,2,18,28895,61,1,5,6214,51,26600,0,0,0,7,2517,8941,49.8,0.0,0,36.0,163,10,10,0,10,9,18,9,1,4,4,7,10,5,13,17,4,16,0,0,1,1,95.5,28.6,1,0,74014,37754,17800,47414,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561171,null,25000.0,25000,25000.0,36 months,7.07%,772.73,A,A2,Physical therapist,2 years,RENT,88500.0,Source Verified,Current,n,null,null,medical,Medical expenses,921xx,CA,21.69,0.0,May-1997,0,null,null,5,0,16337,90.8%,29.0,w,23745.44,23745.44,1525.82,1525.82,1254.56,271.26,0.0,0.0,0.0,Aug-2017,772.73,Sep-2017,Aug-2017,0,null,1,JOINT,193500,13.71,Source Verified,0,0,176595,0,2,0,1,23,160258,65,0,0,16337,78,18000,0,1,0,1,58865,1663,90.8,0.0,0,141.0,240,118,23,0,160,null,null,null,0,1,1,3,8,16,3,13,1,5,0,0,0,0,100.0,100.0,0,0,176008,176595,18000,158008,39800,May-1997,0,0,7,81.1,2,10,0,0,70,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561172,null,12000.0,12000,12000.0,36 months,7.07%,370.91,A,A2,Social Worker,4 years,MORTGAGE,75000.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,600xx,IL,18.45,1.0,Jan-2001,1,1,null,17,0,10622,15.7%,34.0,w,11397.81,11397.81,732.39,732.39,602.19,130.2,0.0,0.0,0.0,Aug-2017,370.91,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,1,0,181805,1,3,0,1,14,50431,59,2,4,2938,29,67500,1,0,1,5,11363,34366,11.0,0.0,55,133.0,196,2,2,3,7,null,2,1,0,3,6,7,10,8,13,23,6,16,0,1,0,2,97.1,0.0,0,0,262886,61053,38600,67386,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561173,null,16550.0,16550,16550.0,60 months,30.84%,544.02,G,G2,information technology,10+ years,MORTGAGE,62300.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,117xx,NY,14.33,1.0,Sep-2008,1,20,null,10,0,7821,87.9%,15.0,f,16309.58,16309.58,1215.64,1215.64,240.42,975.22,0.0,0.0,0.0,Aug-2017,544.02,Sep-2017,Aug-2017,0,31,1,INDIVIDUAL,null,null,null,0,0,314089,3,3,0,1,14,12770,62,3,3,3450,70,8900,0,0,3,5,31409,581,87.4,0.0,0,104.0,100,2,2,1,2,77,2,20,1,3,6,3,4,5,6,9,6,10,0,0,0,4,60.0,66.7,0,0,324965,20591,4600,20517,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561174,null,26600.0,26600,26600.0,60 months,14.08%,620.04,C,C3,Professor,10+ years,RENT,110000.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,029xx,RI,23.83,0.0,Apr-1993,0,null,null,20,0,47485,84.2%,36.0,w,25980.52,25980.52,1198.47,1198.47,619.48,578.99,0.0,0.0,0.0,Aug-2017,620.04,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,264966,0,14,0,3,19,217481,120,0,1,25838,110,56400,0,0,1,4,13248,3915,92.4,0.0,0,160.0,289,22,19,0,108,null,7,null,0,4,4,4,9,25,6,11,4,20,0,0,0,0,100.0,100.0,0,0,253275,264966,51400,196875,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561175,null,35000.0,35000,35000.0,60 months,12.62%,789.57,C,C1,Sr Network Engineer,10+ years,MORTGAGE,160000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,799xx,TX,14.99,1.0,Sep-2005,0,22,null,18,0,31544,51.6%,32.0,w,34152.59,34152.59,1530.06,1530.06,847.41,682.65,0.0,0.0,0.0,Aug-2017,789.57,Sep-2017,Aug-2017,0,22,1,INDIVIDUAL,null,null,null,0,0,289785,0,5,0,1,24,77981,87,1,6,11393,73,61100,0,9,0,7,16099,27556,53.4,0.0,0,140.0,66,8,8,1,8,null,21,null,0,7,7,10,12,17,11,13,7,18,0,0,1,1,96.7,30.0,0,0,349156,109525,59100,89274,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561176,null,24000.0,24000,24000.0,60 months,21.45%,655.38,D,D5,Vice President of Sales,2 years,RENT,95000.0,Not Verified,Current,n,null,null,home_improvement,Home improvement,328xx,FL,13.21,0.0,Mar-2002,1,null,null,9,0,193,0.4%,15.0,w,23543.19,23543.19,1282.16,1282.16,456.81,825.35,0.0,0.0,0.0,Aug-2017,655.38,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,271587,1,2,2,4,6,30117,85,0,0,193,38,44700,2,1,2,5,30176,44507,0.4,0.0,0,182.0,71,29,6,2,29,null,6,null,0,1,1,5,5,7,5,5,1,9,0,0,0,3,100.0,0.0,0,0,364647,32160,44700,35612,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561177,null,16000.0,16000,16000.0,60 months,14.08%,372.96,C,C3,Estimator,1 year,MORTGAGE,80000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,201xx,VA,13.58,0.0,Jun-2006,0,64,9,8,1,7236,43.1%,12.0,w,15627.37,15627.37,808.5,808.5,372.63,435.87,0.0,0.0,0.0,Aug-2017,372.96,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,344003,0,2,0,3,21,30642,76,1,2,3074,66,16800,1,0,2,6,43000,6133,36.1,0.0,0,131.0,60,10,7,1,10,null,7,null,0,2,3,3,3,5,5,6,3,8,0,0,0,2,91.7,0.0,0,0,366496,37878,9600,40501,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561178,null,11600.0,11600,11600.0,60 months,30.89%,381.67,G,G3,Teacher,5 years,RENT,42000.0,Verified,Current,n,null,null,house,Home buying,103xx,NY,23.69,0.0,Oct-2007,0,32,null,9,0,7858,54.6%,15.0,w,11431.73,11431.73,743.43,743.43,168.27,575.16,0.0,0.0,0.0,Aug-2017,381.67,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,34731,0,2,1,1,10,26873,91,2,2,1882,79,14400,1,0,3,3,3859,225,92.0,0.0,0,51.0,115,8,8,0,69,32,8,32,0,2,6,2,4,4,7,11,6,9,0,0,0,3,93.3,100.0,0,0,44044,34731,2800,29644,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561179,null,21125.0,21125,21125.0,60 months,14.08%,492.42,C,C3,Housekeeper,4 years,RENT,57000.0,Not Verified,Current,n,null,null,house,Home buying,816xx,CO,26.48,0.0,Aug-2007,0,null,null,20,0,18859,50.7%,42.0,w,20633.02,20633.02,951.79,951.79,491.98,459.81,0.0,0.0,0.0,Aug-2017,492.42,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,25333,2,2,0,0,25,6474,20,2,7,5687,36,37200,2,0,4,7,1583,6359,66.5,0.0,0,101.0,117,4,4,0,4,null,4,null,0,7,11,9,19,10,18,32,11,20,0,0,0,2,100.0,14.3,0,0,69657,25333,19000,32457,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561180,null,24000.0,24000,24000.0,60 months,30.99%,791.14,G,G5,Teacher,10+ years,RENT,75000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,551xx,MN,26.43,0.0,Apr-1996,3,41,null,15,0,16163,53.5%,19.0,w,23652.90,23652.9,1540.96,1540.96,347.1,1193.86,0.0,0.0,0.0,Aug-2017,791.14,Sep-2017,Aug-2017,0,41,1,INDIVIDUAL,null,null,null,0,124,241956,1,4,1,3,11,225793,61,3,6,2923,58,30200,5,1,4,9,17283,6982,56.4,0.0,0,183.0,253,5,5,0,7,null,0,null,0,6,9,7,7,7,11,12,9,15,0,0,0,4,94.4,16.7,0,0,154888,241956,16000,124688,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561181,null,28000.0,28000,28000.0,60 months,12.62%,631.66,C,C1,Process Control engineer,6 years,MORTGAGE,85000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,704xx,LA,29.01,0.0,Jul-1985,0,null,null,10,0,32440,51.2%,22.0,w,27322.07,27322.07,1224.06,1224.06,677.93,546.13,0.0,0.0,0.0,Aug-2017,631.66,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,305057,0,2,1,2,12,25419,64,0,1,10062,56,63400,0,3,1,3,30506,28900,45.9,0.0,0,134.0,382,23,12,3,23,null,11,null,0,5,6,6,8,9,7,10,6,10,0,0,0,1,100.0,50.0,0,0,359400,57859,53400,40000,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561182,null,24000.0,24000,24000.0,60 months,30.84%,788.92,G,G2,E5,9 years,RENT,53300.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,275xx,NC,33.82,0.0,Mar-2009,0,24,null,12,0,9860,39%,28.0,f,23651.34,23651.34,1536.72,1536.72,348.66,1188.06,0.0,0.0,0.0,Aug-2017,788.92,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,57688,1,6,3,8,5,47828,85,1,2,6868,71,25300,4,7,6,10,4807,2531,77.2,0.0,0,85.0,98,8,5,0,8,40,0,24,0,2,5,2,4,19,6,9,5,12,0,0,0,4,92.9,100.0,0,0,81711,57688,11100,56411,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561183,null,10000.0,10000,10000.0,60 months,16.02%,243.29,C,C5,Assistant Manager,2 years,RENT,42000.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,970xx,OR,24.03,1.0,Nov-2005,0,20,null,16,0,7683,44.7%,19.0,w,9778.95,9778.95,508.83,508.83,221.05,287.78,0.0,0.0,0.0,Aug-2017,243.29,Sep-2017,Aug-2017,0,20,1,INDIVIDUAL,null,null,null,0,0,51079,1,9,1,1,12,43396,103,1,2,2626,86,17200,2,0,2,3,3192,2831,59.6,0.0,0,126.0,138,2,2,0,2,null,12,20,0,4,7,4,6,9,7,10,7,16,0,0,1,2,94.7,50.0,0,0,59286,51079,7000,42086,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561184,null,35000.0,35000,35000.0,60 months,12.62%,789.57,C,C1,Executive Patient Care Representative,10+ years,MORTGAGE,98900.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,773xx,TX,23.79,0.0,Oct-1984,1,null,null,26,0,37097,48.9%,48.0,w,34152.59,34152.59,1530.06,1530.06,847.41,682.65,0.0,0.0,0.0,Aug-2017,789.57,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,239415,3,3,1,1,2,27008,48,3,4,7914,49,75900,0,3,2,5,9577,18596,55.3,0.0,0,143.0,391,2,2,3,2,null,4,null,0,8,13,11,17,6,22,39,13,26,0,0,0,4,100.0,20.0,0,0,335456,64105,41600,56256,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561185,null,10800.0,10800,10800.0,60 months,28.72%,340.98,F,F1,Supervisor,2 years,RENT,27000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,330xx,FL,17.51,0.0,Mar-2006,0,null,null,9,0,1614,23.1%,12.0,w,10633.03,10633.03,664.73,664.73,166.97,497.76,0.0,0.0,0.0,Aug-2017,340.98,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,8196,2,2,0,3,14,6582,80,2,6,679,54,7000,1,0,0,9,911,4963,22.5,0.0,0,19.0,134,1,1,0,1,null,13,null,0,4,5,6,8,3,7,9,5,9,0,0,0,2,100.0,0.0,0,0,15241,8196,6400,8241,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561186,null,35000.0,35000,35000.0,60 months,30.99%,1153.75,G,G5,Military Support,< 1 year,RENT,85000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,221xx,VA,19.95,1.0,Sep-2005,0,22,null,15,0,25768,50.4%,22.0,w,32457.64,32457.64,4247.24,4247.24,2542.36,1704.88,0.0,0.0,0.0,Aug-2017,1153.75,Sep-2017,Aug-2017,0,22,1,INDIVIDUAL,null,null,null,0,0,121976,2,9,1,1,8,96208,69,3,4,4830,62,51100,1,3,3,5,8132,20025,42.8,0.0,0,130.0,140,3,3,0,3,null,8,null,1,5,6,5,7,11,6,10,6,15,0,0,1,4,90.9,40.0,0,0,177199,121976,35000,126099,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561187,null,35000.0,35000,35000.0,60 months,12.62%,789.57,C,C1,Foster/adopt Care,10+ years,MORTGAGE,65421.0,Source Verified,Current,n,null,null,credit_card,Credit card refinancing,891xx,NV,46.82,0.0,Apr-2001,2,null,null,25,0,30989,50%,42.0,w,34152.59,34152.59,1615.95,1615.95,847.41,768.54,0.0,0.0,0.0,Aug-2017,789.57,Sep-2017,Aug-2017,0,null,1,JOINT,185421,23.61,Source Verified,0,0,831145,3,7,1,4,5,78439,58,2,2,7817,54,62000,2,6,5,7,33246,22886,49.1,0.0,0,193.0,152,1,1,5,1,null,1,null,0,4,7,10,10,18,16,19,7,25,0,0,0,4,100.0,10.0,0,0,933607,109428,45000,116275,47999,Aug-2003,0,6,24,65.7,7,19,0,0,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561188,null,19200.0,19200,19200.0,60 months,26.30%,578.28,E,E5,CEO,1 year,RENT,123000.0,Not Verified,Current,n,null,null,other,Other,339xx,FL,7.74,0.0,Mar-2008,1,null,null,14,0,10325,27.6%,24.0,w,18881.59,18881.59,1100.45,1100.45,318.41,782.04,0.0,0.0,0.0,Aug-2017,578.28,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,29474,3,1,0,0,25,19149,70,3,3,3450,46,37400,0,0,1,3,2267,12666,31.5,0.0,0,110.0,108,1,1,0,1,null,0,null,0,3,7,5,9,3,13,20,7,14,0,0,0,3,100.0,20.0,0,0,64732,29474,18500,27332,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561189,null,10000.0,10000,10000.0,60 months,26.30%,301.19,E,E5,rural carrier,5 years,RENT,53000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,201xx,VA,29.78,0.0,Jan-2005,1,null,54,17,2,20590,62.6%,25.0,w,9834.16,9834.16,573.16,573.16,165.84,407.32,0.0,0.0,0.0,Aug-2017,301.19,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,39855,2,3,2,3,6,19265,78,1,3,7031,69,32900,4,0,3,6,2344,9510,68.4,0.0,0,118.0,148,4,4,0,4,null,6,null,0,9,9,10,13,7,14,17,9,17,0,0,0,3,100.0,20.0,2,0,57647,39855,30100,24747,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561190,null,20800.0,20800,20800.0,60 months,18.06%,528.87,D,D2,Truck Driver,3 years,MORTGAGE,55000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,601xx,IL,22.23,0.0,May-2010,0,null,90,9,1,12465,77.9%,11.0,w,20365.09,20365.09,1036.87,1036.87,434.91,601.96,0.0,0.0,0.0,Aug-2017,528.87,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,145138,0,2,0,0,25,8182,48,0,1,5889,63,16000,0,0,0,1,18142,2756,79.9,0.0,0,84.0,67,16,16,3,16,null,16,null,0,4,5,4,4,3,5,5,5,9,0,0,0,0,100.0,75.0,1,0,162130,20647,13700,16908,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561191,null,19200.0,19200,19200.0,60 months,12.62%,433.14,C,C1,Fire Deputy Chief,10+ years,MORTGAGE,99000.0,Not Verified,Current,n,null,null,credit_card,Credit card refinancing,453xx,OH,8.56,0.0,Mar-1996,2,26,81,14,1,17662,66.4%,27.0,w,18735.13,18735.13,839.36,839.36,464.87,374.49,0.0,0.0,0.0,Aug-2017,433.14,Sep-2017,Aug-2017,0,28,1,INDIVIDUAL,null,null,null,0,0,193865,2,1,0,1,16,7757,78,3,3,4948,70,26600,2,5,3,4,13848,7164,62.9,0.0,0,171.0,254,2,2,2,4,29,4,26,1,8,9,9,10,11,11,14,9,14,0,0,0,3,84.6,33.3,0,1,223057,25419,19300,9957,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561192,null,24000.0,24000,24000.0,60 months,12.62%,541.42,C,C1,Vice President,3 years,RENT,155000.0,Not Verified,Current,n,null,null,credit_card,Credit card refinancing,287xx,NC,12.04,0.0,May-2005,0,null,null,13,0,28802,78.5%,23.0,w,23418.91,23418.91,1082.85,1082.85,581.09,501.76,0.0,0.0,0.0,Aug-2017,541.42,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,80,68226,1,5,1,1,5,39424,67,2,3,7527,71,36700,1,0,1,4,5248,4997,84.3,0.0,0,138.0,144,7,5,1,7,null,12,null,0,5,7,6,9,11,8,11,7,13,0,0,0,3,100.0,83.3,0,0,95823,68226,31900,59123,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561193,null,40000.0,40000,40000.0,60 months,14.08%,932.39,C,C3,Sr project lead,< 1 year,MORTGAGE,135000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,926xx,CA,17.11,0.0,May-1989,0,null,null,15,0,24928,60.1%,24.0,w,39068.45,39068.45,2021.23,2021.23,931.55,1089.68,0.0,0.0,0.0,Aug-2017,932.39,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,225,167170,1,1,0,0,26,142242,null,3,6,8821,60,41500,0,0,0,6,13931,6088,79.3,0.0,0,26.0,336,6,6,0,6,null,17,null,0,4,8,8,11,1,14,23,8,15,0,0,0,3,100.0,66.7,0,0,190432,167170,29400,148932,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561194,null,14900.0,14900,14900.0,60 months,16.02%,362.5,C,C5,null,n/a,MORTGAGE,52000.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,270xx,NC,24.44,1.0,May-1979,0,20,null,10,0,164,3%,42.0,w,14570.65,14570.65,698.48,698.48,329.35,369.13,0.0,0.0,0.0,Aug-2017,362.5,Sep-2017,Aug-2017,0,20,1,INDIVIDUAL,null,null,null,0,722,284630,1,5,2,4,5,133435,93,0,0,101,89,5500,3,1,7,4,31626,5336,3.0,0.0,0,103.0,456,25,5,6,29,null,5,20,2,2,2,3,11,16,3,19,2,10,0,0,1,2,95.2,0.0,0,0,292865,133599,5500,130674,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561195,null,10000.0,10000,10000.0,60 months,19.03%,259.58,D,D3,Agent,< 1 year,RENT,50000.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,559xx,MN,21.68,0.0,Sep-2010,0,null,null,7,0,11350,82%,11.0,w,9796.41,9796.41,508.59,508.59,203.59,305.0,0.0,0.0,0.0,Aug-2017,259.58,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,45978,0,3,0,1,21,34628,83,0,1,4044,83,53400,1,1,0,2,6568,0,101.1,0.0,0,80.0,68,15,15,0,62,null,15,null,0,1,4,1,1,4,4,7,4,7,0,0,0,0,100.0,100.0,0,0,94971,45978,4000,41571,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561196,null,15000.0,15000,15000.0,60 months,17.09%,373.52,D,D1,Credit Analyst,3 years,RENT,88000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,100xx,NY,7.17,1.0,Nov-2007,1,7,null,13,0,6962,60.5%,19.0,w,14677.93,14677.93,732.8,732.8,322.07,410.73,0.0,0.0,0.0,Aug-2017,373.52,Sep-2017,Aug-2017,1,7,1,INDIVIDUAL,null,null,null,0,330,51352,0,11,0,0,45,44390,101,1,2,4162,93,11500,2,0,3,2,3950,4538,60.5,1.0,0,105.0,114,10,10,0,21,30,3,30,1,2,2,2,4,14,2,5,2,13,0,0,1,1,87.5,0.0,0,0,55467,51352,11500,43967,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561197,null,12000.0,12000,12000.0,60 months,19.03%,311.49,D,D3,Job Specialist III,8 years,RENT,46400.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,017xx,MA,22.12,0.0,Dec-2005,2,null,null,10,0,12858,62.7%,14.0,w,11755.70,11755.7,610.29,610.29,244.3,365.99,0.0,0.0,0.0,Aug-2017,311.49,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,24392,1,1,0,0,49,11534,47,1,3,4209,54,20500,0,0,2,3,2439,1187,87.9,0.0,0,97.0,137,4,4,0,19,null,0,null,0,4,9,4,4,3,9,11,9,10,0,0,0,1,100.0,100.0,0,0,44963,24392,9800,24463,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
